[2025-04-06T08:55:47.620+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: youtube_comment_pipeline_us_stocks_daily.collect_comments scheduled__2025-04-01T00:00:00+00:00 [queued]>
[2025-04-06T08:55:47.623+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: youtube_comment_pipeline_us_stocks_daily.collect_comments scheduled__2025-04-01T00:00:00+00:00 [queued]>
[2025-04-06T08:55:47.623+0000] {taskinstance.py:2170} INFO - Starting attempt 1 of 1
[2025-04-06T08:55:47.627+0000] {taskinstance.py:2191} INFO - Executing <Task(PythonOperator): collect_comments> on 2025-04-01 00:00:00+00:00
[2025-04-06T08:55:47.630+0000] {standard_task_runner.py:60} INFO - Started process 1848 to run task
[2025-04-06T08:55:47.631+0000] {standard_task_runner.py:87} INFO - Running: ['***', 'tasks', 'run', 'youtube_comment_pipeline_us_stocks_daily', 'collect_comments', 'scheduled__2025-04-01T00:00:00+00:00', '--job-id', '101', '--raw', '--subdir', 'DAGS_FOLDER/youtube_comment_pipeline.py', '--cfg-path', '/tmp/tmp25x1qy0k']
[2025-04-06T08:55:47.632+0000] {standard_task_runner.py:88} INFO - Job 101: Subtask collect_comments
[2025-04-06T08:55:47.651+0000] {task_command.py:423} INFO - Running <TaskInstance: youtube_comment_pipeline_us_stocks_daily.collect_comments scheduled__2025-04-01T00:00:00+00:00 [running]> on host 04d9bebcd372
[2025-04-06T08:55:47.680+0000] {taskinstance.py:2480} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='youtube_comment_pipeline_us_stocks_daily' AIRFLOW_CTX_TASK_ID='collect_comments' AIRFLOW_CTX_EXECUTION_DATE='2025-04-01T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-04-01T00:00:00+00:00'
[2025-04-06T08:55:47.686+0000] {logging_mixin.py:188} WARNING - /home/***/.local/lib/python3.8/site-packages/***/utils/context.py:315 AirflowContextDeprecationWarning: Accessing 'execution_date' from the template is deprecated and will be removed in a future version. Please use 'data_interval_start' or 'logical_date' instead.
[2025-04-06T08:56:39.546+0000] {logging_mixin.py:188} INFO -  Collected 1 comments.
[2025-04-06T08:56:39.547+0000] {python.py:201} INFO - Done. Returned value was: None
[2025-04-06T08:56:39.553+0000] {taskinstance.py:1138} INFO - Marking task as SUCCESS. dag_id=youtube_comment_pipeline_us_stocks_daily, task_id=collect_comments, execution_date=20250401T000000, start_date=20250406T085547, end_date=20250406T085639
[2025-04-06T08:56:39.565+0000] {local_task_job_runner.py:234} INFO - Task exited with return code 0
[2025-04-06T08:56:39.578+0000] {taskinstance.py:3280} INFO - 1 downstream tasks scheduled from follow-on schedule check
[2025-04-20T02:25:00.821+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: youtube_comment_pipeline_us_stocks_daily.collect_comments scheduled__2025-04-01T00:00:00+00:00 [queued]>
[2025-04-20T02:25:00.824+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: youtube_comment_pipeline_us_stocks_daily.collect_comments scheduled__2025-04-01T00:00:00+00:00 [queued]>
[2025-04-20T02:25:00.825+0000] {taskinstance.py:2170} INFO - Starting attempt 1 of 1
[2025-04-20T02:25:00.830+0000] {taskinstance.py:2191} INFO - Executing <Task(PythonOperator): collect_comments> on 2025-04-01 00:00:00+00:00
[2025-04-20T02:25:00.833+0000] {standard_task_runner.py:60} INFO - Started process 2253 to run task
[2025-04-20T02:25:00.834+0000] {standard_task_runner.py:87} INFO - Running: ['***', 'tasks', 'run', 'youtube_comment_pipeline_us_stocks_daily', 'collect_comments', 'scheduled__2025-04-01T00:00:00+00:00', '--job-id', '573', '--raw', '--subdir', 'DAGS_FOLDER/youtube_comment_pipeline.py', '--cfg-path', '/tmp/tmpyscj9tm5']
[2025-04-20T02:25:00.836+0000] {standard_task_runner.py:88} INFO - Job 573: Subtask collect_comments
[2025-04-20T02:25:00.862+0000] {task_command.py:423} INFO - Running <TaskInstance: youtube_comment_pipeline_us_stocks_daily.collect_comments scheduled__2025-04-01T00:00:00+00:00 [running]> on host 7e480c288e12
[2025-04-20T02:25:00.900+0000] {taskinstance.py:2480} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='youtube_comment_pipeline_us_stocks_daily' AIRFLOW_CTX_TASK_ID='collect_comments' AIRFLOW_CTX_EXECUTION_DATE='2025-04-01T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-04-01T00:00:00+00:00'
[2025-04-20T02:25:00.909+0000] {logging_mixin.py:188} WARNING - /home/***/.local/lib/python3.8/site-packages/***/utils/context.py:315 AirflowContextDeprecationWarning: Accessing 'execution_date' from the template is deprecated and will be removed in a future version. Please use 'data_interval_start' or 'logical_date' instead.
[2025-04-20T02:25:01.180+0000] {logging_mixin.py:188} INFO - Published: 2025-04-19 11:04:06+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.720+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:47:07+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.720+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:47:07+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.720+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:46:45+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.720+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:46:22+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.720+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:46:06+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.720+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:46:06+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.720+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:46:04+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.721+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:45:54+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.721+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:45:42+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.721+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:45:30+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.721+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:45:10+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.721+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:45:08+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.721+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:45:02+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.721+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:44:44+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.721+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:44:42+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.721+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:44:34+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.722+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:44:33+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.722+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:44:02+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.722+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:44:01+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.722+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:43:51+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.722+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:43:37+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.722+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:43:13+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.722+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:42:54+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.723+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:42:51+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.723+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:42:40+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.723+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:42:22+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.723+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:42:21+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.723+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:42:11+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.723+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:42:08+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.723+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:41:54+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.723+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:41:21+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.723+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:40:42+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.724+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:40:33+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.724+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:40:29+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.724+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:40:15+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.724+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:39:34+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.724+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:39:23+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.724+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:39:18+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.724+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:39:15+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.724+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:39:09+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.724+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:39:07+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.724+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:39:06+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.725+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:39:01+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.725+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:38:20+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.725+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:38:18+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.725+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:38:09+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.725+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:38:09+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.725+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:38:08+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.725+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:38:04+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.725+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:38:03+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.725+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:37:59+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.725+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:37:59+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.726+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:37:25+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.726+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:37:25+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.726+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:37:21+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.953+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:37:08+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.954+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:36:59+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.954+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:36:56+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.954+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:36:53+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.954+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:36:25+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.954+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:36:13+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.954+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:35:36+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.955+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:35:30+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.955+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:35:24+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.955+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:34:41+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.955+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:34:36+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.955+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:34:33+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.955+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:34:23+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.955+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:34:20+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.955+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:34:20+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.956+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:34:06+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.956+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:34:03+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.956+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:33:51+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.956+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:33:40+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.956+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:33:40+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.956+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:33:38+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.956+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:33:26+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.956+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:33:21+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.957+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:33:20+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.957+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:33:20+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.957+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:33:18+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.957+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:33:15+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.958+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:33:10+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.958+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:32:58+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.958+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:32:57+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.958+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:32:37+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.958+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:32:28+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.958+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:32:28+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.959+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:32:25+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.959+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:32:06+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.959+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:31:54+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.959+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:31:52+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.959+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:31:07+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.959+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:30:57+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.960+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:30:52+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.960+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:30:40+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.960+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:30:30+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.960+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:30:29+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.960+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:30:27+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.960+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:30:25+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.960+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:30:22+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.960+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:30:17+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.960+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:30:15+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.961+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:30:06+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.961+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:29:49+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.961+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:29:48+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.961+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:29:45+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.961+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:29:44+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.961+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:29:42+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.961+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:29:39+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.961+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:29:24+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.962+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:29:17+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.962+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:29:16+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:02.962+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 17:29:13+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
